event_name,bout,round,fighter_name,knockdowns,sig_str,sig_str_pct,total_str,takedowns,takedown_pct,submission_attempts,reversals,control_time,head_str,body_str,leg_str,distance_str,clinch_str,ground_str,round_number,sig_str_pct_num,takedown_pct_num,control_seconds,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
UFC 77: Hostile Territory,Joshua Burkman vs. Forrest Petz,Round 3,Forrest Petz,0.0,21 of 53,39%,32 of 65,0 of 0,,0.0,0.0,1:22,16 of 41,5 of 12,0 of 0,17 of 47,3 of 3,1 of 3,3,39.0,,82,21,53,32,65,0,0,16,41,5,12,0,0,17,47,3,3,1,3
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Round 1,Matt Grice,0.0,7 of 17,41%,35 of 46,1 of 1,100%,0.0,0.0,4:36,6 of 15,1 of 1,0 of 1,0 of 4,2 of 2,5 of 11,1,41.0,100.0,276,7,17,35,46,1,1,6,15,1,1,0,1,0,4,2,2,5,11
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Round 2,Matt Grice,1.0,16 of 26,61%,35 of 50,1 of 1,100%,0.0,0.0,3:49,13 of 23,3 of 3,0 of 0,5 of 6,2 of 2,9 of 18,2,61.0,100.0,229,16,26,35,50,1,1,13,23,3,3,0,0,5,6,2,2,9,18
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Round 3,Matt Grice,0.0,21 of 30,70%,62 of 74,1 of 1,100%,0.0,0.0,4:17,19 of 28,2 of 2,0 of 0,3 of 6,1 of 1,17 of 23,3,70.0,100.0,257,21,30,62,74,1,1,19,28,2,2,0,0,3,6,1,1,17,23
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Round 1,Jason Black,0.0,3 of 4,75%,3 of 4,0 of 0,,4.0,0.0,0:00,2 of 3,1 of 1,0 of 0,2 of 3,1 of 1,0 of 0,1,75.0,,0,3,4,3,4,0,0,2,3,1,1,0,0,2,3,1,1,0,0
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Round 2,Jason Black,0.0,5 of 9,55%,35 of 41,0 of 0,,3.0,1.0,0:19,5 of 9,0 of 0,0 of 0,0 of 3,0 of 1,5 of 5,2,55.0,,19,5,9,35,41,0,0,5,9,0,0,0,0,0,3,0,1,5,5
UFC 77: Hostile Territory,Matt Grice vs. Jason Black,Round 3,Jason Black,0.0,2 of 7,28%,5 of 11,0 of 1,0%,0.0,0.0,0:17,0 of 5,2 of 2,0 of 0,0 of 5,2 of 2,0 of 0,3,28.0,0.0,17,2,7,5,11,0,1,0,5,2,2,0,0,0,5,2,2,0,0
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Round 1,Keith Jardine,0.0,24 of 55,43%,24 of 55,0 of 0,,0.0,0.0,0:00,13 of 42,4 of 4,7 of 9,24 of 55,0 of 0,0 of 0,1,43.0,,0,24,55,24,55,0,0,13,42,4,4,7,9,24,55,0,0,0,0
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Round 2,Keith Jardine,1.0,28 of 57,49%,28 of 57,0 of 0,,0.0,0.0,0:06,11 of 39,7 of 7,10 of 11,27 of 56,1 of 1,0 of 0,2,49.0,,6,28,57,28,57,0,0,11,39,7,7,10,11,27,56,1,1,0,0
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Round 3,Keith Jardine,0.0,31 of 64,48%,31 of 64,0 of 0,,0.0,0.0,0:00,14 of 44,4 of 5,13 of 15,31 of 62,0 of 2,0 of 0,3,48.0,,0,31,64,31,64,0,0,14,44,4,5,13,15,31,62,0,2,0,0
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Round 1,Chuck Liddell,0.0,11 of 53,20%,11 of 53,0 of 0,,0.0,0.0,0:00,9 of 49,2 of 4,0 of 0,11 of 53,0 of 0,0 of 0,1,20.0,,0,11,53,11,53,0,0,9,49,2,4,0,0,11,53,0,0,0,0
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Round 2,Chuck Liddell,0.0,11 of 44,25%,11 of 44,0 of 0,,0.0,0.0,0:00,10 of 42,1 of 1,0 of 1,11 of 42,0 of 2,0 of 0,2,25.0,,0,11,44,11,44,0,0,10,42,1,1,0,1,11,42,0,2,0,0
UFC 76: Knockout,Keith Jardine vs. Chuck Liddell,Round 3,Chuck Liddell,0.0,9 of 41,21%,9 of 41,0 of 0,,0.0,0.0,0:00,6 of 37,3 of 4,0 of 0,8 of 40,1 of 1,0 of 0,3,21.0,,0,9,41,9,41,0,0,6,37,3,4,0,0,8,40,1,1,0,0
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Round 1,Forrest Griffin,0.0,19 of 46,41%,40 of 68,1 of 1,100%,0.0,1.0,1:04,8 of 33,4 of 6,7 of 7,11 of 26,4 of 7,4 of 13,1,41.0,100.0,64,19,46,40,68,1,1,8,33,4,6,7,7,11,26,4,7,4,13
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Round 2,Forrest Griffin,0.0,27 of 53,50%,55 of 81,1 of 1,100%,1.0,0.0,1:52,21 of 45,5 of 6,1 of 2,8 of 23,0 of 0,19 of 30,2,50.0,100.0,112,27,53,55,81,1,1,21,45,5,6,1,2,8,23,0,0,19,30
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Round 3,Forrest Griffin,0.0,20 of 31,64%,51 of 65,0 of 0,,2.0,1.0,2:44,15 of 26,4 of 4,1 of 1,2 of 5,0 of 0,18 of 26,3,64.0,,164,20,31,51,65,0,0,15,26,4,4,1,1,2,5,0,0,18,26
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Round 1,Mauricio Rua,0.0,13 of 34,38%,23 of 46,3 of 6,50%,0.0,0.0,2:10,10 of 31,1 of 1,2 of 2,8 of 23,1 of 1,4 of 10,1,38.0,50.0,130,13,34,23,46,3,6,10,31,1,1,2,2,8,23,1,1,4,10
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Round 2,Mauricio Rua,0.0,11 of 34,32%,20 of 45,1 of 4,25%,0.0,0.0,1:01,8 of 31,2 of 2,1 of 1,6 of 25,2 of 2,3 of 7,2,32.0,25.0,61,11,34,20,45,1,4,8,31,2,2,1,1,6,25,2,2,3,7
UFC 76: Knockout,Forrest Griffin vs. Mauricio Rua,Round 3,Mauricio Rua,0.0,3 of 7,42%,10 of 14,1 of 2,50%,0.0,0.0,1:38,3 of 7,0 of 0,0 of 0,0 of 2,0 of 0,3 of 5,3,42.0,50.0,98,3,7,10,14,1,2,3,7,0,0,0,0,0,2,0,0,3,5
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Round 1,Jon Fitch,0.0,13 of 18,72%,55 of 65,1 of 1,100%,0.0,0.0,2:09,8 of 13,4 of 4,1 of 1,4 of 9,4 of 4,5 of 5,1,72.0,100.0,129,13,18,55,65,1,1,8,13,4,4,1,1,4,9,4,4,5,5
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Round 2,Jon Fitch,0.0,6 of 8,75%,45 of 49,2 of 2,100%,0.0,0.0,3:08,6 of 8,0 of 0,0 of 0,1 of 3,0 of 0,5 of 5,2,75.0,100.0,188,6,8,45,49,2,2,6,8,0,0,0,0,1,3,0,0,5,5
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Round 3,Jon Fitch,0.0,6 of 14,42%,44 of 64,0 of 0,,0.0,0.0,4:22,4 of 12,2 of 2,0 of 0,1 of 7,2 of 2,3 of 5,3,42.0,,262,6,14,44,64,0,0,4,12,2,2,0,0,1,7,2,2,3,5
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Round 1,Diego Sanchez,0.0,9 of 12,75%,12 of 17,1 of 7,14%,1.0,0.0,2:24,2 of 5,6 of 6,1 of 1,2 of 5,7 of 7,0 of 0,1,75.0,14.0,144,9,12,12,17,1,7,2,5,6,6,1,1,2,5,7,7,0,0
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Round 2,Diego Sanchez,0.0,2 of 3,66%,12 of 13,1 of 2,50%,1.0,1.0,1:11,1 of 2,1 of 1,0 of 0,1 of 2,0 of 0,1 of 1,2,66.0,50.0,71,2,3,12,13,1,2,1,2,1,1,0,0,1,2,0,0,1,1
UFC 76: Knockout,Jon Fitch vs. Diego Sanchez,Round 3,Diego Sanchez,0.0,0 of 3,0%,1 of 4,0 of 0,,3.0,0.0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,3,0.0,,0,0,3,1,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Round 1,Lyoto Machida,0.0,24 of 31,77%,40 of 47,1 of 2,50%,0.0,0.0,3:06,8 of 14,10 of 10,6 of 7,9 of 12,11 of 13,4 of 6,1,77.0,50.0,186,24,31,40,47,1,2,8,14,10,10,6,7,9,12,11,13,4,6
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Round 2,Lyoto Machida,0.0,21 of 30,70%,40 of 49,0 of 0,,1.0,0.0,3:18,17 of 26,4 of 4,0 of 0,4 of 5,3 of 3,14 of 22,2,70.0,,198,21,30,40,49,0,0,17,26,4,4,0,0,4,5,3,3,14,22
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Round 3,Lyoto Machida,0.0,25 of 28,89%,54 of 57,1 of 1,100%,0.0,0.0,2:46,11 of 13,12 of 13,2 of 2,4 of 5,18 of 19,3 of 4,3,89.0,100.0,166,25,28,54,57,1,1,11,13,12,13,2,2,4,5,18,19,3,4
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Round 1,Kazuhiro Nakamura,0.0,8 of 12,66%,15 of 19,0 of 3,0%,0.0,0.0,0:09,1 of 5,4 of 4,3 of 3,0 of 4,8 of 8,0 of 0,1,66.0,0.0,9,8,12,15,19,0,3,1,5,4,4,3,3,0,4,8,8,0,0
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Round 2,Kazuhiro Nakamura,0.0,3 of 8,37%,6 of 12,1 of 4,25%,0.0,0.0,0:54,2 of 6,0 of 1,1 of 1,1 of 3,2 of 4,0 of 1,2,37.0,25.0,54,3,8,6,12,1,4,2,6,0,1,1,1,1,3,2,4,0,1
UFC 76: Knockout,Lyoto Machida vs. Kazuhiro Nakamura,Round 3,Kazuhiro Nakamura,0.0,4 of 11,36%,6 of 13,1 of 3,33%,0.0,0.0,0:43,3 of 10,1 of 1,0 of 0,2 of 6,2 of 5,0 of 0,3,36.0,33.0,43,4,11,6,13,1,3,3,10,1,1,0,0,2,6,2,5,0,0
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Round 1,Tyson Griffin,0.0,12 of 39,30%,20 of 50,1 of 2,50%,0.0,0.0,3:07,8 of 33,0 of 2,4 of 4,4 of 21,4 of 5,4 of 13,1,30.0,50.0,187,12,39,20,50,1,2,8,33,0,2,4,4,4,21,4,5,4,13
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Round 2,Tyson Griffin,0.0,3 of 7,42%,38 of 45,1 of 1,100%,1.0,0.0,1:54,3 of 7,0 of 0,0 of 0,0 of 3,0 of 0,3 of 4,2,42.0,100.0,114,3,7,38,45,1,1,3,7,0,0,0,0,0,3,0,0,3,4
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Round 3,Tyson Griffin,0.0,14 of 20,70%,31 of 39,0 of 3,0%,0.0,1.0,2:51,4 of 10,3 of 3,7 of 7,1 of 5,11 of 12,2 of 3,3,70.0,0.0,171,14,20,31,39,0,3,4,10,3,3,7,7,1,5,11,12,2,3
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Round 1,Thiago Tavares,0.0,2 of 13,15%,6 of 17,0 of 2,0%,0.0,0.0,0:08,0 of 11,2 of 2,0 of 0,1 of 10,1 of 3,0 of 0,1,15.0,0.0,8,2,13,6,17,0,2,0,11,2,2,0,0,1,10,1,3,0,0
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Round 2,Thiago Tavares,0.0,1 of 1,100%,19 of 21,1 of 1,100%,3.0,1.0,2:47,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,2,100.0,100.0,167,1,1,19,21,1,1,1,1,0,0,0,0,1,1,0,0,0,0
UFC 76: Knockout,Tyson Griffin vs. Thiago Tavares,Round 3,Thiago Tavares,0.0,3 of 7,42%,7 of 11,3 of 6,50%,1.0,1.0,1:00,0 of 3,3 of 4,0 of 0,0 of 3,3 of 4,0 of 0,3,42.0,50.0,60,3,7,7,11,3,6,0,3,3,4,0,0,0,3,3,4,0,0
UFC 76: Knockout,Rich Clementi vs. Anthony Johnson,Round 1,Rich Clementi,0.0,11 of 20,55%,23 of 33,1 of 2,50%,1.0,0.0,1:31,8 of 14,0 of 1,3 of 5,4 of 11,1 of 3,6 of 6,1,55.0,50.0,91,11,20,23,33,1,2,8,14,0,1,3,5,4,11,1,3,6,6
UFC 76: Knockout,Rich Clementi vs. Anthony Johnson,Round 2,Rich Clementi,0.0,1 of 4,25%,20 of 24,0 of 0,,1.0,1.0,1:11,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,2,25.0,,71,1,4,20,24,0,0,1,4,0,0,0,0,1,4,0,0,0,0
UFC 76: Knockout,Rich Clementi vs. Anthony Johnson,Round 1,Anthony Johnson,1.0,16 of 38,42%,17 of 40,0 of 1,0%,2.0,1.0,1:31,12 of 33,4 of 5,0 of 0,4 of 21,3 of 5,9 of 12,1,42.0,0.0,91,16,38,17,40,0,1,12,33,4,5,0,0,4,21,3,5,9,12
UFC 76: Knockout,Rich Clementi vs. Anthony Johnson,Round 2,Anthony Johnson,0.0,6 of 12,50%,8 of 14,1 of 1,100%,1.0,0.0,0:53,3 of 8,1 of 1,2 of 3,3 of 7,1 of 2,2 of 3,2,50.0,100.0,53,6,12,8,14,1,1,3,8,1,1,2,3,3,7,1,2,2,3
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Round 1,Jeremy Stephens,0.0,10 of 18,55%,17 of 26,1 of 1,100%,0.0,1.0,1:54,8 of 15,1 of 2,1 of 1,1 of 6,0 of 0,9 of 12,1,55.0,100.0,114,10,18,17,26,1,1,8,15,1,2,1,1,1,6,0,0,9,12
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Round 2,Jeremy Stephens,0.0,15 of 28,53%,30 of 47,0 of 0,,0.0,0.0,3:13,9 of 21,3 of 4,3 of 3,7 of 16,0 of 0,8 of 12,2,53.0,,193,15,28,30,47,0,0,9,21,3,4,3,3,7,16,0,0,8,12
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Round 3,Jeremy Stephens,0.0,25 of 44,56%,62 of 81,1 of 1,100%,0.0,0.0,4:40,22 of 41,3 of 3,0 of 0,3 of 4,0 of 0,22 of 40,3,56.0,100.0,280,25,44,62,81,1,1,22,41,3,3,0,0,3,4,0,0,22,40
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Round 1,Diego Saraiva,0.0,6 of 14,42%,41 of 53,0 of 0,,2.0,1.0,2:11,5 of 11,0 of 0,1 of 3,1 of 6,0 of 0,5 of 8,1,42.0,,131,6,14,41,53,0,0,5,11,0,0,1,3,1,6,0,0,5,8
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Round 2,Diego Saraiva,0.0,3 of 12,25%,19 of 28,0 of 0,,0.0,0.0,0:00,2 of 11,0 of 0,1 of 1,3 of 12,0 of 0,0 of 0,2,25.0,,0,3,12,19,28,0,0,2,11,0,0,1,1,3,12,0,0,0,0
UFC 76: Knockout,Jeremy Stephens vs. Diego Saraiva,Round 3,Diego Saraiva,0.0,2 of 3,66%,11 of 12,0 of 0,,0.0,0.0,0:00,1 of 2,1 of 1,0 of 0,2 of 3,0 of 0,0 of 0,3,66.0,,0,2,3,11,12,0,0,1,2,1,1,0,0,2,3,0,0,0,0
UFC 76: Knockout,Christian Wellisch vs. Scott Junk,Round 1,Christian Wellisch,0.0,6 of 11,54%,7 of 12,1 of 1,100%,2.0,0.0,0:48,0 of 3,4 of 6,2 of 2,0 of 1,6 of 10,0 of 0,1,54.0,100.0,48,6,11,7,12,1,1,0,3,4,6,2,2,0,1,6,10,0,0
UFC 76: Knockout,Christian Wellisch vs. Scott Junk,Round 1,Scott Junk,0.0,17 of 28,60%,30 of 42,0 of 0,,0.0,0.0,1:15,8 of 16,3 of 6,6 of 6,5 of 10,12 of 18,0 of 0,1,60.0,,75,17,28,30,42,0,0,8,16,3,6,6,6,5,10,12,18,0,0
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Round 1,Matt Wiman,0.0,9 of 23,39%,15 of 31,0 of 0,,0.0,2.0,3:35,7 of 19,0 of 2,2 of 2,0 of 0,0 of 1,9 of 22,1,39.0,,215,9,23,15,31,0,0,7,19,0,2,2,2,0,0,0,1,9,22
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Round 2,Matt Wiman,0.0,19 of 42,45%,29 of 53,3 of 4,75%,0.0,0.0,3:00,17 of 38,2 of 4,0 of 0,5 of 13,6 of 18,8 of 11,2,45.0,75.0,180,19,42,29,53,3,4,17,38,2,4,0,0,5,13,6,18,8,11
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Round 3,Matt Wiman,0.0,31 of 43,72%,65 of 83,1 of 1,100%,0.0,0.0,4:51,29 of 41,0 of 0,2 of 2,5 of 7,0 of 0,26 of 36,3,72.0,100.0,291,31,43,65,83,1,1,29,41,0,0,2,2,5,7,0,0,26,36
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Round 1,Michihiro Omigawa,0.0,5 of 12,41%,14 of 23,1 of 1,100%,1.0,1.0,1:14,5 of 12,0 of 0,0 of 0,0 of 0,0 of 0,5 of 12,1,41.0,100.0,74,5,12,14,23,1,1,5,12,0,0,0,0,0,0,0,0,5,12
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Round 2,Michihiro Omigawa,0.0,24 of 47,51%,43 of 66,0 of 1,0%,0.0,0.0,0:37,23 of 46,0 of 0,1 of 1,3 of 16,21 of 31,0 of 0,2,51.0,0.0,37,24,47,43,66,0,1,23,46,0,0,1,1,3,16,21,31,0,0
UFC 76: Knockout,Matt Wiman vs. Michihiro Omigawa,Round 3,Michihiro Omigawa,0.0,4 of 5,80%,21 of 25,0 of 0,,0.0,0.0,0:00,4 of 5,0 of 0,0 of 0,4 of 5,0 of 0,0 of 0,3,80.0,,0,4,5,21,25,0,0,4,5,0,0,0,0,4,5,0,0,0,0
UFC Fight Night: Thomas vs Florian,Kenny Florian vs. Din Thomas,Round 1,Kenny Florian,0.0,27 of 57,47%,50 of 82,2 of 2,100%,1.0,0.0,1:42,21 of 50,4 of 4,2 of 3,5 of 17,0 of 0,22 of 40,1,47.0,100.0,102,27,57,50,82,2,2,21,50,4,4,2,3,5,17,0,0,22,40
UFC Fight Night: Thomas vs Florian,Kenny Florian vs. Din Thomas,Round 1,Din Thomas,0.0,3 of 15,20%,3 of 15,0 of 1,0%,0.0,0.0,0:20,3 of 14,0 of 0,0 of 1,0 of 8,1 of 3,2 of 4,1,20.0,0.0,20,3,15,3,15,0,1,3,14,0,0,0,1,0,8,1,3,2,4
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Round 1,Chris Leben,0.0,23 of 39,58%,57 of 73,0 of 0,,0.0,0.0,0:32,10 of 25,6 of 7,7 of 7,9 of 17,13 of 21,1 of 1,1,58.0,,32,23,39,57,73,0,0,10,25,6,7,7,7,9,17,13,21,1,1
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Round 2,Chris Leben,0.0,20 of 30,66%,87 of 97,0 of 0,,1.0,0.0,0:55,4 of 14,5 of 5,11 of 11,5 of 14,15 of 16,0 of 0,2,66.0,,55,20,30,87,97,0,0,4,14,5,5,11,11,5,14,15,16,0,0
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Round 3,Chris Leben,1.0,10 of 32,31%,64 of 86,0 of 1,0%,0.0,0.0,0:02,10 of 29,0 of 1,0 of 2,8 of 28,1 of 3,1 of 1,3,31.0,0.0,2,10,32,64,86,0,1,10,29,0,1,0,2,8,28,1,3,1,1
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Round 1,Terry Martin,0.0,13 of 37,35%,19 of 43,2 of 3,66%,0.0,0.0,2:27,7 of 30,5 of 6,1 of 1,5 of 24,6 of 10,2 of 3,1,35.0,66.0,147,13,37,19,43,2,3,7,30,5,6,1,1,5,24,6,10,2,3
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Round 2,Terry Martin,0.0,7 of 19,36%,15 of 27,1 of 2,50%,0.0,0.0,2:41,4 of 16,3 of 3,0 of 0,4 of 15,2 of 3,1 of 1,2,36.0,50.0,161,7,19,15,27,1,2,4,16,3,3,0,0,4,15,2,3,1,1
UFC Fight Night: Thomas vs Florian,Chris Leben vs. Terry Martin,Round 3,Terry Martin,0.0,25 of 48,52%,42 of 65,1 of 1,100%,0.0,0.0,1:51,21 of 42,4 of 6,0 of 0,13 of 30,10 of 13,2 of 5,3,52.0,100.0,111,25,48,42,65,1,1,21,42,4,6,0,0,13,30,10,13,2,5
UFC Fight Night: Thomas vs Florian,Nate Diaz vs. Junior Assuncao,Round 1,Nate Diaz,1.0,10 of 11,90%,25 of 28,1 of 3,33%,3.0,0.0,1:34,6 of 7,0 of 0,4 of 4,1 of 1,9 of 10,0 of 0,1,90.0,33.0,94,10,11,25,28,1,3,6,7,0,0,4,4,1,1,9,10,0,0
UFC Fight Night: Thomas vs Florian,Nate Diaz vs. Junior Assuncao,Round 1,Junior Assuncao,0.0,7 of 14,50%,9 of 16,1 of 2,50%,0.0,1.0,2:00,2 of 8,3 of 4,2 of 2,2 of 5,3 of 7,2 of 2,1,50.0,50.0,120,7,14,9,16,1,2,2,8,3,4,2,2,2,5,3,7,2,2
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Round 1,Nate Quarry,0.0,29 of 57,50%,39 of 68,0 of 1,0%,0.0,0.0,0:16,10 of 32,11 of 17,8 of 8,17 of 39,10 of 16,2 of 2,1,50.0,0.0,16,29,57,39,68,0,1,10,32,11,17,8,8,17,39,10,16,2,2
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Round 2,Nate Quarry,0.0,24 of 54,44%,25 of 55,0 of 0,,0.0,0.0,0:03,13 of 42,0 of 0,11 of 12,24 of 54,0 of 0,0 of 0,2,44.0,,3,24,54,25,55,0,0,13,42,0,0,11,12,24,54,0,0,0,0
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Round 3,Nate Quarry,1.0,11 of 18,61%,11 of 18,0 of 0,,0.0,0.0,0:04,6 of 13,1 of 1,4 of 4,10 of 17,0 of 0,1 of 1,3,61.0,,4,11,18,11,18,0,0,6,13,1,1,4,4,10,17,0,0,1,1
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Round 1,Pete Sell,0.0,24 of 52,46%,32 of 61,1 of 3,33%,0.0,0.0,1:46,20 of 47,3 of 4,1 of 1,15 of 40,9 of 12,0 of 0,1,46.0,33.0,106,24,52,32,61,1,3,20,47,3,4,1,1,15,40,9,12,0,0
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Round 2,Pete Sell,1.0,23 of 49,46%,32 of 58,1 of 1,100%,0.0,0.0,0:45,17 of 41,4 of 6,2 of 2,19 of 45,2 of 2,2 of 2,2,46.0,100.0,45,23,49,32,58,1,1,17,41,4,6,2,2,19,45,2,2,2,2
UFC Fight Night: Thomas vs Florian,Nate Quarry vs. Pete Sell,Round 3,Pete Sell,0.0,6 of 13,46%,6 of 13,0 of 0,,0.0,0.0,0:00,5 of 12,1 of 1,0 of 0,6 of 13,0 of 0,0 of 0,3,46.0,,0,6,13,6,13,0,0,5,12,1,1,0,0,6,13,0,0,0,0
UFC Fight Night: Thomas vs Florian,Luke Cummo vs. Edilberto de Oliveira,Round 1,Luke Cummo,1.0,6 of 19,31%,6 of 19,0 of 0,,0.0,0.0,0:02,4 of 14,2 of 5,0 of 0,5 of 18,0 of 0,1 of 1,1,31.0,,2,6,19,6,19,0,0,4,14,2,5,0,0,5,18,0,0,1,1
UFC Fight Night: Thomas vs Florian,Luke Cummo vs. Edilberto de Oliveira,Round 1,Edilberto de Oliveira,0.0,5 of 16,31%,5 of 16,0 of 0,,0.0,0.0,0:00,1 of 10,0 of 0,4 of 6,5 of 16,0 of 0,0 of 0,1,31.0,,0,5,16,5,16,0,0,1,10,0,0,4,6,5,16,0,0,0,0
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Round 1,Cole Miller,0.0,2 of 8,25%,5 of 11,0 of 0,,4.0,1.0,3:10,2 of 8,0 of 0,0 of 0,1 of 7,0 of 0,1 of 1,1,25.0,,190,2,8,5,11,0,0,2,8,0,0,0,0,1,7,0,0,1,1
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Round 2,Cole Miller,0.0,10 of 20,50%,26 of 36,1 of 1,100%,4.0,1.0,4:07,10 of 20,0 of 0,0 of 0,1 of 6,0 of 0,9 of 14,2,50.0,100.0,247,10,20,26,36,1,1,10,20,0,0,0,0,1,6,0,0,9,14
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Round 3,Cole Miller,0.0,9 of 20,45%,28 of 43,0 of 1,0%,2.0,0.0,4:00,8 of 19,1 of 1,0 of 0,2 of 4,0 of 0,7 of 16,3,45.0,0.0,240,9,20,28,43,0,1,8,19,1,1,0,0,2,4,0,0,7,16
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Round 1,Leonard Garcia,0.0,6 of 11,54%,27 of 34,0 of 1,0%,0.0,1.0,1:13,5 of 10,0 of 0,1 of 1,2 of 5,0 of 0,4 of 6,1,54.0,0.0,73,6,11,27,34,0,1,5,10,0,0,1,1,2,5,0,0,4,6
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Round 2,Leonard Garcia,0.0,3 of 8,37%,38 of 44,0 of 0,,0.0,0.0,0:32,2 of 7,1 of 1,0 of 0,1 of 5,0 of 0,2 of 3,2,37.0,,32,3,8,38,44,0,0,2,7,1,1,0,0,1,5,0,0,2,3
UFC Fight Night: Thomas vs Florian,Cole Miller vs. Leonard Garcia,Round 3,Leonard Garcia,0.0,7 of 13,53%,30 of 41,0 of 0,,0.0,0.0,0:39,4 of 10,1 of 1,2 of 2,2 of 7,0 of 0,5 of 6,3,53.0,,39,7,13,30,41,0,0,4,10,1,1,2,2,2,7,0,0,5,6
UFC Fight Night: Thomas vs Florian,Gray Maynard vs. Joe Veres,Round 1,Gray Maynard,1.0,3 of 4,75%,3 of 4,0 of 0,,0.0,0.0,0:02,3 of 4,0 of 0,0 of 0,1 of 1,0 of 0,2 of 3,1,75.0,,2,3,4,3,4,0,0,3,4,0,0,0,0,1,1,0,0,2,3
UFC Fight Night: Thomas vs Florian,Gray Maynard vs. Joe Veres,Round 1,Joe Veres,0.0,0 of 0,,0 of 0,0 of 0,,0.0,0.0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
